Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity
891.55,891.25,904.75,886.6,895,895.55,895.25,3317436
895.55,900.4,911,897.7,906.9,908.85,905.03,1990706
908.85,911.25,915.4,894.1,895.6,896.75,902.19,2459446
896.75,897,905.6,897,902.3,903.85,901.65,1908452
903.85,900,908,892.35,893.1,894.5,898.93,1512612
894.5,895,896,882.7,887,884.6,889.75,2173883
884.6,886,890.9,880.2,884.9,885.3,885.53,1846549
885.3,885.85,894.25,872,876.6,875.8,879.97,6066339
875.8,879.9,886.45,873.1,880.85,877,877.96,6692348
877,880,904.9,878,902.05,902.25,899.09,4479082
902.25,905.75,918.8,891.45,897,898.65,903.61,4612571
898.65,899,910.45,888.5,895,896.35,898.63,3553618
896.35,904.2,916.2,892.55,915.8,912.7,905.49,3641649
912.7,909.9,916.95,904.45,910.4,907.75,910.16,2986745
907.75,906.8,910,883.1,885.25,885.45,894.43,2479431
885.45,883.55,890.65,877.35,883.95,883.7,883.88,2092303
883.7,886,909.9,885,906.3,905.8,903.28,3088017
905.8,906,909.5,873.65,877.5,877.15,885.57,3354787
877.15,879,892.7,878.25,891.5,889.85,887.95,4924556
889.85,894.9,905,890,901.45,901.75,900.02,2939253
901.75,899,905,893.2,904.5,903.95,897.72,3184005
903.95,905.05,942.35,894,931.45,931.2,923.67,5996339
931.2,932.55,982,932.5,980.05,978.95,966.38,11284420
978.95,982.5,1006.4,982.5,997.15,996.65,994.47,10448751
996.65,996.95,1008.7,986.5,992.65,991.7,993.41,4433185
991.7,992.65,1002.7,991,993.2,995,996.31,3659045
995,995,1006.45,986.65,987.15,990.9,998.05,4252334
990.9,987,1009,985,1006.8,1004.55,1001.13,6211775
1004.55,999.9,1014.1,995.4,999.5,1000.7,1002.84,4792657
1000.7,987.9,993.85,972,990.3,990.85,983.69,4610282
990.85,989.9,1002.85,988,999,1000.1,994.4,5299670
1000.1,1001,1010.45,1001,1006,1005.65,1006.47,3388578
1005.65,1009,1019.75,1007.1,1008.05,1010.85,1013.68,3641605
1010.85,1009.75,1013.8,1003.05,1005.4,1007.2,1008.46,3161556
1007.2,996.1,1018.9,995.2,1017.7,1015.55,1006.87,2797340
1015.55,1011,1016.6,1000,1004.15,1003.25,1007.46,2581847
1003.25,995.85,1008.7,991.65,993.2,996.6,998.88,3472328
996.6,996,1001,983.15,990,987.4,993.14,3713532
987.4,991.1,1004,990.25,1001.9,1001.8,998.98,3682606
1001.8,1001.8,1012.5,995.15,1005.8,1007,1004.58,2253887
1007,1008.9,1011.5,995.2,996.35,997.8,1002.08,2272786
997.8,999.75,1014.4,999.55,1008.85,1011.15,1009.69,3093396
1011.15,1012,1027.8,1011.15,1022.35,1023.7,1023.25,3395442
1023.7,1025.25,1031.15,1018,1024,1021.7,1025.68,2330438
1021.7,1027.8,1029.95,1017.9,1024.95,1024.75,1024.25,1451127
1024.75,1028,1028.45,1002.75,1010.8,1007.8,1018.12,1811142
1007.8,1005,1053.95,1004.6,1051.9,1050.4,1039.67,3956647
1050.4,1053.5,1067.85,1041.2,1044.95,1045.3,1051.89,4261457
1045.3,1048,1049.65,1021.1,1029,1025.05,1036.68,2994363
1025.05,1024.9,1029.9,1001.75,1002.1,1005.35,1015.96,4598763
1005.35,1008.3,1016.7,1000.1,1011.1,1010.25,1010.32,3059101
1010.25,1009.5,1012.7,992.1,995.9,996,1003.07,3380933
996,1000.1,1008,992.3,1000,1000.15,1000.42,2674704
1000.15,1000,1007.9,990,1001,1001.85,1000.38,3802312
1001.85,1001,1013.85,999.4,1002,1002.45,1005.15,2260182
1002.45,1003.4,1005.65,980,989.35,988,989.8,2744569
988,988.25,1000.8,984.1,988.2,987.75,993.42,3279028
987.75,991,992,977.5,978.5,978.95,983.01,1990511
978.95,979,994,977.15,984,984.35,987.34,1967847
984.35,984.5,988.8,964.5,966.3,968.9,976.42,2123285
968.9,971,973.65,958,966,966,966.23,2002952
966,963.6,966,940.55,942.1,942.9,954.08,2205902
942.9,947,953.95,929.4,938.4,933.35,940.41,2135047
933.35,940.25,972,934.3,966.45,966.95,958.88,2912005
966.95,966,966,946.05,950.9,950.7,952.62,2481826
950.7,956,956,942.2,945.05,944.1,946.32,1515583
944.1,944,961,939.45,953,954.6,952.7,2029201
954.6,959.95,959.95,913.75,915.65,916.3,929.53,4344929
916.3,910,911.9,897,905.55,907.95,905.24,4583212
907.95,880,880,818,821.75,829.55,855.47,8145723
829.55,840.85,860.65,823.2,858.3,848.15,841.72,11315843
848.15,847.8,874.8,840,851.8,853.4,860.44,4332912
853.4,866.8,881.25,857.05,868.5,869.15,870.09,6171185
869.15,875,883,866.1,871.1,872.4,874.99,2461890
872.4,872.85,872.85,853.8,857.65,855.9,860.15,4733716
855.9,853.9,853.9,835.1,838.15,839.85,842.26,4947842
839.85,850,857.1,842.6,853,849.55,850.31,4492201
849.55,854.05,860.75,844.4,855.05,853.85,852.42,2665275
853.85,849.7,849.7,825.1,835.05,835.9,835.59,3703036
835.9,838.25,844,827.7,833.05,833.2,833.34,2339465
833.2,836,852.95,825.1,850.6,848.6,842.4,2948830
848.6,861,878.7,850.5,870.1,874.05,866.09,3963791
874.05,861,870.5,855.5,870.5,867,863.59,2531423
785.05,867.1,867.15,867.1,867.15,867.15,867.11,5025903
867,872,876.1,856.2,860.35,860.95,863.16,2430944
860.95,861.75,865.7,851.9,862,863.85,858.87,1820453
863.85,862,870,855.6,867,868.15,864.45,2630944
868.15,872.1,877.35,865.2,872.6,872.55,872.1,3068686
872.55,878.45,899.5,877.15,891.7,895.4,890.05,7831592
895.4,880,888.2,876.05,877.75,878.1,882.23,2910364
878.1,880,884.9,844.5,846,847.9,861.37,3599162
847.9,843,856.8,840,849.3,850.35,848.94,3479324
850.35,848,848,834.75,836.65,837.35,838.12,6646509
837.35,839.8,840.9,828.7,835,834.25,834.47,2657197
834.25,830,850.25,826.1,842,840.75,838.35,3623837
840.75,851,864.8,838.5,862.05,862.3,853.69,3952665
862.3,873.95,873.95,858.6,862.5,864.7,864.09,1980306
864.7,862.8,890,861.85,889.5,888,878.86,3660854
888,895.65,900.5,885.75,893.9,898.05,893.49,2818498
898.05,894.7,918.05,891,916.1,913.8,903.5,2632179
913.8,914.9,914.9,886.25,892.4,889.1,899.98,2457989
889.1,894.05,905.45,881.5,885.7,887.35,892.19,2132195
887.35,888,901.6,888,892.35,891.75,894.81,1420049
891.75,885.05,896.3,882.9,895,893.6,890.39,1408658
893.6,895.8,905,893.95,904.2,902.95,899.94,1829257
902.95,907.7,911,900.1,903.6,903.7,905.46,2068330
903.7,904.5,914.8,903.7,914.8,912.15,911.22,3485193
912.15,941,965.5,941,962.3,963.5,956.63,7658875
963.5,965,966.7,953,955,956.7,957.47,4135503
956.7,955.5,974.8,953,953.9,955,963.05,3292615
955,963.95,973.05,941.15,954.8,955.65,962.9,2778068
955.65,961.9,963,941.3,942.15,942.85,948.12,2500420
942.85,938.8,948.25,937.4,939.5,939.55,941.44,2651976
939.55,936.9,944.9,929.9,936.9,936.95,936.98,2733564
936.95,936,945,934.95,940.5,941,940.34,3035672
941,942.1,955.9,940.1,946.5,947.7,949.62,3055325
947.7,949,961.5,945.2,959.85,959.8,953.41,1650838
959.8,963.25,970.45,961.25,967,967.2,965.43,2599796
967.2,968,975,946.2,947.45,951.3,961.91,2293418
951.3,949,951,933,935.15,936.6,941.85,2461259
936.6,939.45,954.75,937.9,951.8,952.4,948.47,1912599
952.4,933.5,965,923.45,960.35,961.25,949.16,3893160
961.25,957,959.5,916.3,925.7,922.75,933.44,2625561
922.75,927.1,932.85,927.1,928.5,928.45,928.82,299511
928.45,915.05,938.55,914.5,931.85,933.05,929.36,3127549
933.05,926,942,924.75,933,934.3,934.51,3507963
934.3,938.05,938.9,926.2,927.35,927.75,931.47,1963105
927.75,927.6,931.3,909.95,911,912,921.37,2571383
912,918.9,938.7,917.25,933.55,934.75,931.31,2784876
934.75,934,952.8,925.55,948,946.85,942.21,2583965
946.85,950,957.9,946.2,956.3,953.75,951.73,2400013
953.75,953,971.6,951.05,969.1,967.7,964.16,3384443
967.7,971,991.95,968.25,990,988.65,983.36,5441612
988.65,989,992.5,974.1,979.5,979.05,982.75,2489697
979.05,978.5,984.4,962.3,967.1,965.85,967.44,6839027
965.85,964,978.8,961.25,966.55,965.9,968.5,2967325
965.9,966.25,979.7,964.5,978.65,977.95,972.76,1731204
977.95,974.9,988.95,974.1,977.05,977.2,980.75,2597024
977.2,972.3,976.2,961.4,966,965.45,967.43,3073001
965.45,965.45,973,949.75,952.6,952.05,957.4,3310778
952.05,948.9,953.6,936.1,940,940.9,945.84,1721726
940.9,936.2,943.45,912.85,917.75,915.9,924.72,2097118
915.9,922.5,953.8,920,949.25,950.35,940.59,4249865
950.35,951.75,959,942.9,950.9,952.95,950.93,4150045
952.95,947.6,963.5,946,958.05,955.1,955.64,2414730
955.1,957,977.95,953.65,976,975.9,969.49,3593061
975.9,975.9,987.55,973.5,979,978.65,981.35,2765248
978.65,980.05,1015,978,1013.05,1009.7,996.08,4427435
1009.7,1003.8,1009,990,990.6,991.9,995.59,3661020
991.9,987.9,999,984.35,990.5,992.1,991.29,2818835
992.1,992.8,1002.6,984,985.9,987.3,992.85,2646828
987.3,991.8,1006.9,990,1004.7,1003.8,1003.71,2953173
1003.8,1003.9,1007.2,996.3,1002.4,1000.55,1000.54,2720569
1000.55,1000.6,1013.75,1000,1010.1,1010.4,1009.24,2945508
1010.4,1010.4,1018.7,1007.15,1014,1015.4,1014.21,3409060
1015.4,1015,1016,1002,1003.45,1004.5,1007.91,1863321
1004.5,1003.4,1019.7,999.1,1010.4,1014.6,1011.8,4225066
1014.6,1009.8,1018.9,1008.2,1013.6,1015.35,1015.52,1238135
1015.35,1005,1013.8,986.7,993.2,995.3,998.91,6896571
995.3,1000.3,1010,997,1005,1005.15,1003.41,3416459
1005.15,1007.6,1038.4,1000.4,1029.1,1032.2,1028.15,6116855
1032.2,1021.05,1028,1008.05,1018.9,1013.25,1016.73,4512219
1013.25,1020,1032.9,1016.7,1027.4,1025.75,1026.11,4871839
1025.75,1015.95,1060.8,1011,1054,1051.6,1047.9,6632671
1051.6,1055,1065.4,1041.1,1044.4,1045.45,1053.1,5342761
1045.45,1053.1,1089.75,1047.2,1073.2,1076.85,1060.93,16412811
1076.85,1063.85,1081,1053.05,1060.45,1061.65,1067.41,6359913
1061.65,1069.75,1089.5,1065.6,1072.6,1073.3,1080.4,6575725
1073.3,1075,1083.95,1008.1,1020.4,1016.85,1049.91,6229959
1016.85,1029,1049.8,1014.1,1046.95,1043.6,1036.51,4912096
1043.6,1034.9,1034.9,990,1009.15,1004.55,1008.92,10312353
1004.55,1017.55,1025.75,976.7,982.45,984.2,994.85,7261772
984.2,994.05,1011,994.05,1004.05,1004.15,1003.25,5413455
1004.15,1010,1018.75,1000,1000.2,1003.95,1010.67,2994340
1003.95,1008.1,1010,996.95,997,999.35,1004.13,3943295
999.35,1001,1021.8,997.1,1015.5,1016.9,1012.35,5274473
1016.9,1018.95,1040,1018,1036,1035.4,1032.75,4383577
1035.4,1039.95,1041.8,1025.55,1028.2,1030.3,1032.86,2267273
1030.3,1030.3,1032.8,990.5,995.5,1001.15,1013.98,3376466
1001.15,988,994,975,980,981.4,984.1,3586808
981.4,988,1001,965.7,977.65,973.05,983.08,4161079
973.05,979.1,982,961.4,974.9,970.9,970.48,4799882
970.9,971.1,984.8,957.95,959.65,961.05,974.75,2760853
961.05,952.9,968.8,950,956.75,957.5,961,4481029
957.5,951.7,973,948.65,965.4,962.65,962.41,3859250
962.65,962.85,965.95,915.5,924,924.55,940.35,3912163
924.55,933.9,933.9,888.1,904.85,906.55,908.01,6701935
906.55,918,951.35,918,944.4,946.75,939.84,4407889
946.75,951.1,958,927,929.25,930.55,944.11,2977263
930.55,935.1,957.45,916.4,956.1,952.6,938.34,3529832
952.6,962.95,968.7,936,937.15,940.1,949.33,3299161
940.1,940,952.75,937.35,943.5,944.35,944.49,2339664
944.35,944.1,968.3,944.1,963,962.3,960.94,2919198
962.3,963.1,967.2,942.75,943.9,949.65,958.52,4340746
949.65,944.9,958.55,942,955,952.65,952.71,3471311
952.65,954.2,956.55,940.85,942,944.1,946.5,5675025
944.1,953,958.75,944.3,953,950.35,951.69,1908533
950.35,951.3,994.6,935,965,966.65,960.96,7093474
966.65,964.7,985.05,964.65,984.25,981.3,979.72,3760923
981.3,992.9,1005.75,987.25,1000,1001.5,998.81,4595886
1001.5,1010,1018,997.5,1010,1012.85,1009.28,3630006
1012.85,1014,1015,1003.5,1007.5,1006.4,1007.65,2054428
1006.4,1007.5,1030.9,1007.5,1023,1027,1021.65,3022554
1027,1020,1043.9,1018.6,1041.9,1041.7,1033.7,2709831
1041.7,1042.05,1045.9,1009,1009.15,1011.75,1018.42,4733124
1011.75,1014.9,1029.55,1010.6,1015.4,1014.5,1019.42,3501676
1014.5,1019.1,1026.4,1012.95,1019.75,1019.75,1018.41,2715590
1019.75,1024,1027.85,1015.1,1019.55,1020.5,1021.64,2397332
1020.5,1021,1025.8,1005.45,1024.4,1021.75,1015.77,2529074
1021.75,1027,1036.9,1012,1014.5,1016,1026.51,3847740
1016,1018.25,1030.15,1015.7,1028.3,1027.2,1024,3207246
1027.2,1027.95,1041.5,1022.75,1040,1037.3,1030.59,2904852
1037.3,1037,1052.25,1035.65,1049.35,1047.85,1044.68,3504967
1047.85,1046.9,1046.9,1022.4,1027.25,1029.2,1031.48,3841654
1029.2,1030,1031.7,1015.65,1022.5,1020.4,1022.77,4130553
1020.4,1023.8,1042,1020.2,1034,1036.25,1034.32,3627901
1036.25,1042.7,1051.75,1042.7,1047.4,1047.05,1047.52,3303780
1047.05,1041,1056,1032.7,1045,1045.2,1045.52,7047985
1045.2,1039.1,1046.3,1025,1035,1034.45,1033.05,2830115
1034.45,1040,1042.2,1025.3,1035.75,1035.05,1032.19,1973260
1035.05,1031.35,1042.4,1022.2,1027.3,1026.95,1031.04,2345148
1026.95,1032.1,1036.7,1022.6,1034.4,1033.75,1029.94,1597975
1033.75,1034.9,1048,1022.1,1034.8,1037.25,1037.23,2009055
1037.25,1035.9,1054.45,1031.2,1035,1036.35,1041.82,3065701
1036.35,1037,1045.5,1033,1039.2,1040.3,1040.4,2356318
1040.3,1040.3,1057.45,1038.05,1047.6,1047.4,1048.86,2552099
1047.4,1052.55,1069.9,1052.55,1064.6,1066.05,1060.03,3666141
1066.05,1065.8,1066.8,1055.4,1063.05,1064.75,1061.15,4358102
1064.75,1069.2,1069.2,1035.8,1037.15,1037.3,1044.82,4957497
1037.3,1041.4,1052,1035,1039.5,1041.15,1042.52,2601436
1041.15,1039,1047.5,1029.3,1040.5,1038.95,1039.15,2675586
1038.95,1044.45,1044.45,1012.3,1014.55,1016.9,1019.84,13979586
1016.9,1015.4,1023.9,1007.5,1014.3,1016.95,1013.25,6041279
1016.95,1017.9,1025.95,1016,1018.45,1019.4,1021.78,3315060
1019.4,1014,1019.2,990.95,993.5,996.7,1005.46,14160507
996.7,993.45,998.55,978.85,980.9,982.7,987.1,5367060
982.7,979,992.4,978,987,986.95,986.75,2427753
986.95,988,994.95,972.75,975,975.8,982.83,4016624
975.8,974.05,983.7,973,976,978.1,979.17,3096453
978.1,980,983.45,970.9,974.9,975.25,976.77,4952411
975.25,973,976.8,967,969.15,968.95,971.08,3371220
968.95,975,986,972.8,983.3,983.1,981.2,3508088
983.1,983.1,984.7,978,982.3,982.55,981.5,1656840
982.55,971.8,980.75,970,974.1,975.4,976.47,2820699
975.4,976,994.2,975.05,993,992.8,986.82,2922714
992.8,988.95,990.55,975,975.95,978.15,981.35,3348353
978.15,977,982.5,971.1,974.5,975.95,976.4,2132072
975.95,980.25,983.1,966.35,967.45,969.15,973.96,2779023
969.15,965.9,972.5,964.1,970.05,970.55,969.99,1880974
970.55,971.7,971.9,945.6,947.35,951.2,960.71,2088058
951.2,952,954.5,931.35,933.4,934.2,943.02,4238988
934.2,937.35,940.7,925.65,931.1,930,932.46,4198098
930,928.05,944,928.05,941,940.45,939.86,2807737
940.45,949.85,952.8,941.15,949.65,951.2,948.1,2112135
951.2,950,952.4,944.1,947.3,946.85,947.62,3243601
946.85,949.05,976.9,948.75,973.1,974.7,966.82,3063379
974.7,976.4,981.5,965,965.8,968.7,972.17,2202091
968.7,969,973,956.5,959,957.85,959.97,5333469
957.85,957.95,966.1,951.8,952.7,953.6,959.2,2067034
953.6,954.5,957.15,945.1,955.35,956.25,950.47,2343852
956.25,960,962.9,955.85,958.75,959.65,959.64,1975712
959.65,961,963,952.55,954.45,954.8,956.96,1982466
954.8,957.25,960.95,951.6,953.45,955.05,956.15,4332627
955.05,958,958,949.15,955.95,954.1,953.25,2773975
954.1,960,976.45,956.2,970,971.15,971.14,3575840
971.15,974,984.4,968.3,975.7,976.7,976.64,3729737
976.7,969.9,983.45,963.05,980,981.1,973.74,2334856
981.1,980.95,985.4,969.3,976.3,976.25,977.5,2497008
976.25,980,986.5,973.75,981.85,984.6,980.12,2543921
984.6,981,983.65,967.05,975.25,976.3,975.47,2142329
976.3,977,978.65,970.1,973,974.9,974.27,2408096
974.9,972.15,992.6,968,987.5,990.2,983.33,2459237
990.2,994.1,994.15,979.7,983.05,987.1,985.9,3184865
987.1,985,985.9,977.1,978,980.5,980.71,2923284
980.5,979.95,982,970,981,980.45,975.5,2248693
980.45,964.9,964.9,933.4,948.55,951.45,947.15,5711173
951.45,940.5,958.4,940.5,953.9,955.65,953.76,2094599
955.65,956.4,961.55,955,958,957.8,958.6,1738370
957.8,962,968.95,960,967,966.9,964.82,1719857
966.9,972,977.5,967.05,969,969.15,971.01,2916329
969.15,972.75,976.8,970,974.75,973.45,973.03,1510979
973.45,975.5,993.6,975.5,986.35,986.7,987.44,1783750
986.7,986.1,1002.9,980.3,991.2,993.1,994.43,2596678
993.1,992.5,1000.5,986.15,988.1,987.9,992.38,2749648
987.9,987,989,976.35,977.6,978.4,982.34,1632225
978.4,991,994.95,985.5,991.55,992.5,991.25,1889606
992.5,995.25,1005,991,1003.4,1003.4,998.38,2232685
1003.4,1005.2,1016.7,1004.15,1008,1008.75,1010.89,3409386
1008.75,1008.1,1014.1,998.25,1004.2,1004.9,1006.27,2459183
1004.9,1009,1021,1003.5,1014.35,1012.2,1013.32,3198562
1012.2,1028,1038.75,1001.75,1002.9,1006.25,1024.42,7339086
1006.25,1006,1022.95,995.3,1022.5,1017.8,1010.24,3805750
1017.8,1019.95,1028.3,1016.55,1022.75,1023,1022.31,2803645
1023,1024,1025,1005,1006.2,1006.35,1011.19,1534044
1006.35,1006,1017.8,1005.1,1015.9,1014.85,1013.37,1577114
1014.85,1014,1023.75,1007.35,1020.5,1022.75,1016.5,1883884
1022.75,1023,1034.8,1015.2,1022.25,1024.05,1028.33,2403872
1024.05,1023.05,1026,1008.95,1011.2,1013.1,1017.1,2521448
1013.1,1014.95,1030.5,1013.05,1024,1026.35,1022.77,3568375
1026.35,1024,1024.9,1012,1016.05,1014.9,1016.04,2201164
1014.9,1018,1020.3,1005.05,1009,1009.5,1012.34,1823694
1009.5,1008,1020,1006.3,1013,1012.8,1014.69,1762408
1012.8,1014.4,1014.4,991.5,992.9,993.95,998,2713804
993.95,999,1000,983.4,995.2,993,990.33,2328716
993,998,1019,997.05,1018,1016.25,1008.21,2767914
1016.25,1019.9,1034,1018.65,1027.3,1029.25,1029.46,3098753
1029.25,1027,1034.5,1021,1029.9,1030.7,1027.79,3038046
1030.7,1031.25,1034.55,1002,1002.2,1003.65,1012.18,3079463
1003.65,1001.95,1022.85,999.6,1014,1014.1,1013.46,3238899
1014.1,1017,1042.9,1017,1032.55,1035.8,1032.8,3740861
1035.8,1036.25,1044.8,1015.5,1023.65,1024.9,1028.02,3055603
1024.9,1024.1,1028.8,1007.2,1014,1013.3,1015.54,3539970
1013.3,1016,1023.65,1016,1018,1018.05,1019,1771449
1018.05,1018,1022,1007.1,1013.3,1014.9,1015.51,1869308
1014.9,1012,1019.7,1007.2,1010.05,1011.85,1012.82,1527904
1011.85,1012,1015,1005,1011.2,1010.45,1010.12,1673328
1010.45,1011.7,1021.95,1011,1021.25,1020.5,1017.13,1993153
1020.5,1021.2,1029,1009,1013.95,1012.7,1017.92,3419775
1012.7,1017.9,1030.8,1014.6,1026.6,1027.9,1024.82,2203465
1027.9,1027.25,1059.75,1026.1,1059.3,1057.45,1046.1,3701495
1057.45,1062,1068.5,1053,1064.75,1066.4,1062.92,4153522
1066.4,1064.9,1074,1047,1047.9,1060,1063.92,5324960
1060,1053,1072.75,1025.7,1028.05,1029.2,1050.52,9742454
1029.2,1031.1,1032.55,1002.3,1013,1013.35,1013.84,6428814
1013.35,1019.9,1025,1015,1021.7,1019.9,1019.3,2631091
1019.9,1022,1027.05,1013.05,1017,1017.65,1019.15,2954995
1017.65,1023.05,1035.95,1020.2,1034,1033.4,1030.87,2790196
1033.4,1035,1049.9,1030,1041.5,1044.55,1042.48,3490441
1044.55,1030.4,1056,1029.15,1046.95,1046.5,1046.99,7699800
1046.5,1048,1059,1040.9,1043,1044.75,1049.2,4252754
1044.75,1047,1070.2,1047,1064.8,1065,1055.37,7170885
1065,1067,1093.85,1059.1,1072.9,1075.55,1080.3,8988926
1075.55,1072.55,1088,1071,1083,1082.4,1080.96,3812324
1082.4,1084,1084.75,1069.05,1073.55,1074.2,1076.13,2635854
1074.2,1074,1084.9,1069,1070,1072.25,1075.51,2501476
1072.25,1083,1095.8,1079,1086.95,1088.95,1090.17,4288544
1088.95,1089,1109.45,1089,1101.6,1102.8,1100.28,7105725
1102.8,1103.4,1129.55,1100.25,1106.3,1107.2,1118.64,8734943
1107.2,1117,1125.95,1106.6,1110.9,1110.5,1115.34,4428693
1110.5,1107.9,1108,1086.3,1089,1090.65,1092.6,5673488
1090.65,1095,1110.75,1067.4,1074.55,1072.45,1085.03,4859746
1072.45,1068,1094.55,1066.3,1084.5,1083.7,1082.8,2560105
1083.7,1087,1107.95,1076.25,1090,1090.7,1093.31,4143109
1090.7,1093.05,1108.3,1092,1095,1096.35,1100.57,2997544
1096.35,1104,1106.5,1085.8,1090,1089.4,1095.21,2466397
1089.4,1092,1126.25,1092,1112,1110.8,1114.15,4825630
1110.8,1114,1123.05,1106.5,1106.95,1109,1114.12,3492838
1109,1114,1122,1094,1096,1096.35,1105.74,2640973
1096.35,1089,1089.05,1052,1058.5,1057.15,1067.72,5014667
1057.15,1063,1082,1061.65,1078.95,1077.65,1073.32,3489473
1077.65,1080,1080.8,1058.75,1060.4,1060.65,1068.55,2246237
1060.65,1066,1082.75,1062.05,1079.55,1081.1,1076.71,2531133
1081.1,1084.45,1094.7,1081.4,1087,1087.35,1088.72,3902656
1087.35,1093.95,1098,1084.05,1086.1,1087.55,1089.93,2314521
1087.55,1097,1097,1058.4,1065,1064.2,1069.05,9968242
1064.2,1070,1074,1060.65,1063.3,1063.3,1067.37,2403099
1063.3,1065,1065.25,1054.2,1063.5,1060.85,1059.75,1750711
1060.85,1056.05,1059.45,1052.1,1054.5,1054.05,1054.67,2502055
1054.05,1051.1,1053.9,1043.4,1050.5,1048.7,1048.69,2935574
1048.7,1050,1058,1043.8,1056,1054.95,1052.58,1857917
1054.95,1058.75,1058.75,1046.3,1049.55,1051.2,1052.55,362170
1051.2,1051.3,1055.95,1047.4,1052,1051,1051.07,2337011
1051,1041,1042.85,1021,1026.4,1023.75,1029.71,1609225
1023.75,1023.85,1034.75,1020.6,1021.9,1023.95,1027.98,1671371
1023.95,1020.25,1026.9,1000,1006.55,1005.55,1010.83,2636911
1005.55,1014,1016.55,999.05,1000,1001.15,1005,2172921
1001.15,1005.7,1005.7,998.3,1003.9,1003.5,1001.7,3070346
1003.5,950,1009,930,1003,1004.6,981.42,4946573
1004.6,1018.6,1028.95,1007,1008.05,1010.4,1018.04,2231907
1010.4,997.85,1017.5,995.1,998,1001.75,1003.74,3377392
1001.75,996.5,1000,979.55,982.85,985.4,988.79,3311592
985.4,995,996.8,980.7,982.05,986.55,990.58,3783226
986.55,986,998.15,974.4,977.05,977.75,987.21,2886635
977.75,985,992.7,982,986.4,987.5,987.8,4151928
987.5,987.55,993.55,983.2,993,991.5,988.95,3024712
991.5,997.7,1007.8,993.3,1001.3,1001.45,1000.64,4033660
1001.45,1005,1010.5,999.55,1007,1009,1005.35,2996248
1009,1005.55,1005.55,982.2,992.4,987.35,989.73,4323375
987.35,990,995.9,984.35,993,993.7,989.79,2389829
993.7,993,1000.6,984.1,986.5,986.65,991.92,1900161
986.65,989,1004.3,988.05,997.95,997.7,999.9,2259609
997.7,999.95,999.95,986.65,988.15,990.05,990.16,6308004
990.05,1000,1015,995,996.5,997.75,1004.55,2886513
997.75,995.9,1005,991.8,995.6,994.75,999.59,2853045
994.75,995,999.7,986.5,993.05,993.85,993.15,911410
993.85,996,1006.55,994.6,1003.25,1005.2,1000.6,1537535
1005.2,1004,1007.6,996.35,1001.85,999.15,1002.8,1127113
999.15,1005.05,1021.8,1004.35,1019.55,1020.05,1017.09,2000230
1020.05,1022,1031.85,1020.3,1028.95,1028.95,1027.97,1883333
1028.95,1020.5,1041.7,1020.5,1024.9,1027.2,1034.34,2062700
1027.2,1028,1041,1027.55,1039,1039.8,1037.64,2369453
1039.8,1039.8,1064.45,1038.2,1056.35,1059.5,1056.76,5517829
1059.5,1052.4,1067.6,1048.65,1051,1052.95,1059.31,4418967
1052.95,1052,1062,1052,1055.85,1057.15,1057.34,3415537
1057.15,1055,1066.95,1054.35,1060.55,1062.55,1063.71,3430950
1062.55,1054.7,1061,1053.15,1060,1057.9,1058.65,2671719
1057.9,1060.1,1067.3,1057.2,1063,1063.25,1061.12,4655758
1063.25,1058,1062.65,1050.95,1052,1053.35,1058.51,6604416
1053.35,1052,1068.95,1052,1059.9,1057.3,1059.91,2346414
1057.3,1054.35,1066,1044.65,1044.95,1047.45,1056.49,3502299
1047.45,1047.85,1067.1,1047,1064.85,1064.7,1056.43,3987142
1064.7,1067.9,1069.55,1047.1,1051.15,1049.7,1057.89,2202927
1049.7,1050,1068.8,1049.5,1064.05,1065.45,1058.89,2005206
1065.45,1064.8,1085,1063.1,1080.7,1082.4,1079.52,3591493
1082.4,1084,1090,1072.35,1086.7,1085.1,1086.63,1622458
1085.1,1089.85,1097,1081.1,1089,1089.4,1091.74,1470751
1089.4,1092.9,1093,1064.3,1067.15,1067.15,1072.39,2375547
1067.15,1071,1079.9,1068.75,1077,1077.4,1077.12,1996483
1077.4,1074.2,1085,1073.1,1073.95,1074.95,1078.77,1793427
1074.95,1077,1086,1071,1078,1077.7,1079.41,1195257
1077.7,1080,1094.4,1080,1088,1089.85,1089.83,2594400
1089.85,1095,1095.7,1084,1084.8,1086.05,1087.58,2623211
1086.05,1087,1090.35,1079.8,1080.45,1083.3,1084.63,999364
1083.3,1084.55,1097.5,1084.55,1089.95,1090.4,1091.91,1653669
1090.4,1089.95,1093.95,1073.95,1076.7,1076.25,1078.39,2746005
1076.25,1065,1068,1038.5,1040,1041.25,1049.23,8968290
1041.25,1042.6,1048,1028.75,1031.95,1032.55,1036.48,3627071
1032.55,1035.15,1045.3,1031,1032.45,1033.7,1037.12,3493728
1033.7,1033.95,1037.45,1023.9,1025.7,1025.8,1029.42,2008082
1025.8,1021.8,1031,1012.8,1018.4,1015.9,1019.37,3133533
1015.9,1017,1028.8,1017,1027.9,1027.3,1024.12,2153091
1027.3,1032,1032.7,1016.15,1018.05,1017.3,1020.11,5453230
1017.3,1020.25,1028.9,1019,1028.15,1025.1,1024.42,4997239
1025.1,1024.95,1046.45,1024.8,1044.95,1044.8,1038.36,3583756
1044.8,1046.85,1053.8,1040.3,1045,1045.2,1046.18,3457365
